dataset,gene,mean_expr,sd_expr,max_expr,missingness,included,is_teff5,mean_bin,sd_bin,bin_id
IMmotion150,5S_rRNA,0.44226918719896,0.597155420180478,2.03458560709467,0,TRUE,FALSE,5,9,509
IMmotion150,5_8S_rRNA,3.62456159688894,0.0972802528225745,3.84082964084671,0,TRUE,FALSE,10,3,1003
IMmotion150,7SK,0.295679476760609,0.554233711526337,2.49567145693434,0,TRUE,FALSE,4,8,408
IMmotion150,A1BG,2.34367126043083,0.7053216029655,3.90446684784354,0,TRUE,FALSE,7,9,709
IMmotion150,A1BG-AS1,2.6791249435419,0.217708897710459,3.22492589716167,0,TRUE,FALSE,7,6,706
IMmotion150,A1CF,2.79909180283411,0.952513321382884,3.79491668410611,0,TRUE,FALSE,7,10,710
IMmotion150,A2M,4.06678190838851,0.0826574709639888,4.27218082618038,0,TRUE,FALSE,10,3,1003
IMmotion150,A2M-AS1,2.80471774783515,0.223380847964122,3.24547932535419,0,TRUE,FALSE,7,6,706
IMmotion150,A2ML1,1.04528899235405,0.996374395565594,3.57115860214165,0,TRUE,FALSE,6,10,610
IMmotion150,A2ML1-AS1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,A2ML1-AS2,0.00455189345979088,0.0605590037093064,0.805685142382985,0,TRUE,FALSE,1,2,102
IMmotion150,A2MP1,0.0386752832446129,0.214712966404593,2.16202418197496,0,TRUE,FALSE,3,5,305
IMmotion150,A3GALT2,0.652798333443477,0.628011057836658,2.16395766223677,0,TRUE,FALSE,5,9,509
IMmotion150,A4GALT,3.42160635223849,0.109527306859159,3.65518692477202,0,TRUE,FALSE,9,4,904
IMmotion150,A4GNT,1.04976300676695,0.805363429273249,2.83004172899348,0,TRUE,FALSE,6,10,610
IMmotion150,AA06,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AAAS,3.66438910878947,0.038238500216113,3.7805256312024,0,TRUE,FALSE,10,1,1001
IMmotion150,AACS,3.37193022267042,0.0802163036471053,3.66775231114913,0,TRUE,FALSE,9,3,903
IMmotion150,AACSP1,1.49931771632015,0.836359062701658,2.8721223048978,0,TRUE,FALSE,6,10,610
IMmotion150,AADAC,1.35560055533096,1.07306687646944,3.77180002132621,0,TRUE,FALSE,6,10,610
IMmotion150,AADACL2,0.445621670750999,0.765074038732281,3.3630531128346,0,TRUE,FALSE,5,10,510
IMmotion150,AADACL2-AS1,0.00532891375327587,0.0708965863550843,0.943217734329829,0,TRUE,FALSE,1,2,102
IMmotion150,AADACL3,0.183570299646414,0.544688584200901,3.58060532329727,0,TRUE,FALSE,4,8,408
IMmotion150,AADACL4,0.710175254883348,0.792475791307692,2.4687474628717,0,TRUE,FALSE,5,10,510
IMmotion150,AADACP1,0.0107698426190362,0.101859334651672,1.07492905426775,0,TRUE,FALSE,1,3,103
IMmotion150,AADAT,3.16802085096155,0.118378449861411,3.53474818278734,0,TRUE,FALSE,8,4,804
IMmotion150,AAGAB,3.45331262894035,0.0612814567805226,3.62740331401634,0,TRUE,FALSE,9,2,902
IMmotion150,AAK1,3.66349098852688,0.0388423123918576,3.80758029125437,0,TRUE,FALSE,10,1,1001
IMmotion150,AAMDC,3.11681772423284,0.132656410240105,3.45189152035181,0,TRUE,FALSE,8,4,804
IMmotion150,AAMP,3.58753970559224,0.0423556622829537,3.69632923757305,0,TRUE,FALSE,10,1,1001
IMmotion150,AANAT,0.410631736380966,0.556597019144631,1.80523985812662,0,TRUE,FALSE,5,8,508
IMmotion150,AAR2,3.41253404919128,0.0420143445856405,3.54632410985453,0,TRUE,FALSE,9,1,901
IMmotion150,AARD,1.22350079698528,0.84085745658229,2.89216810359526,0,TRUE,FALSE,6,10,610
IMmotion150,AARS1,3.85918321258987,0.0553601069686211,4.04624785308163,0,TRUE,FALSE,10,1,1001
IMmotion150,AARS1P1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AARS2,3.43010845334237,0.0640884298982513,3.61024532386156,0,TRUE,FALSE,9,2,902
IMmotion150,AARSD1,3.39545150191432,0.0506123035946212,3.51039794831639,0,TRUE,FALSE,9,1,901
IMmotion150,AARSD1P1,0.643270089703983,0.671531800356577,1.99827251690117,0,TRUE,FALSE,5,9,509
IMmotion150,AASDH,3.4413472668621,0.0492579797224272,3.58825279437882,0,TRUE,FALSE,9,1,901
IMmotion150,AASDHPPT,3.27063860576709,0.0621445315657495,3.43162694064844,0,TRUE,FALSE,8,2,802
IMmotion150,AASS,3.62955759282436,0.0870219412708177,3.86791157079513,0,TRUE,FALSE,10,3,1003
IMmotion150,AATBC,0.239853041755065,0.475242472025151,2.6014267432042,0,TRUE,FALSE,4,8,408
IMmotion150,AATF,3.63063927554999,0.0381921391531113,3.73121708071627,0,TRUE,FALSE,10,1,1001
IMmotion150,AATK,2.67430802802653,0.215608841728573,3.19690463311281,0,TRUE,FALSE,7,6,706
IMmotion150,ABALON,0.51435022816863,0.652256524810807,2.26247288142852,0,TRUE,FALSE,5,9,509
IMmotion150,ABAT,3.38795433269722,0.147825742823519,3.96165466838211,0,TRUE,FALSE,9,4,904
IMmotion150,ABBA01000933.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,ABBA01000935.2,0.397462140247602,0.695441262648059,2.54403541476633,0,TRUE,FALSE,5,9,509
IMmotion150,ABBA01006766.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,ABBA01045074.1,0.0128382495916637,0.12060490595784,1.19683066262492,0,TRUE,FALSE,2,4,204
IMmotion150,ABBA01045074.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,ABCA1,3.95294027243857,0.057378729102776,4.07843296325772,0,TRUE,FALSE,10,1,1001
IMmotion150,ABCA10,3.277109824906,0.179524186454064,3.74404216632113,0,TRUE,FALSE,8,5,805
IMmotion150,ABCA11P,3.10083290308952,0.120494245805163,3.36823854386483,0,TRUE,FALSE,8,4,804
IMmotion150,ABCA12,3.48217569234551,0.316958214793803,3.91895931809281,0,TRUE,FALSE,9,7,907
IMmotion150,ABCA13,2.86463812550027,0.514146883607051,3.9723011799808,0,TRUE,FALSE,7,8,708
IMmotion150,ABCA17P,1.39281854643066,0.895636082210097,2.7425027585711,0,TRUE,FALSE,6,10,610
IMmotion150,ABCA2,3.61499183596454,0.0708057834544356,3.79405883880534,0,TRUE,FALSE,10,2,1002
IMmotion150,ABCA3,3.69671729716623,0.123319882862854,3.99815340270107,0,TRUE,FALSE,10,4,1004
IMmotion150,ABCA4,2.89091153396967,0.22807555782573,3.52831550347602,0,TRUE,FALSE,7,6,706
IMmotion150,ABCA5,3.58019650633069,0.0877554798845075,3.8410482800958,0,TRUE,FALSE,10,3,1003
IMmotion150,ABCA6,3.46572722493011,0.182021640708581,3.87884895132407,0,TRUE,FALSE,9,5,905
IMmotion150,ABCA7,3.3770162995838,0.104846254792285,3.66282770828024,0,TRUE,FALSE,9,3,903
IMmotion150,ABCA8,3.35951403597567,0.304631510281134,3.8263676715641,0,TRUE,FALSE,9,6,906
IMmotion150,ABCA9,3.35513156097763,0.198722540523438,3.68287833711983,0,TRUE,FALSE,9,5,905
IMmotion150,ABCA9-AS1,0.330308543568799,0.561060744834739,2.20108783054915,0,TRUE,FALSE,4,8,408
IMmotion150,ABCB1,3.63473093383713,0.173040494757278,4.00103614912386,0,TRUE,FALSE,10,5,1005
IMmotion150,ABCB10,3.42561173663936,0.0367446543069353,3.53827047251112,0,TRUE,FALSE,9,1,901
IMmotion150,ABCB10P1,1.07993960275147,0.869933324464842,2.57172753504688,0,TRUE,FALSE,6,10,610
IMmotion150,ABCB10P3,0.506712949405518,0.784021374653799,2.40969866652519,0,TRUE,FALSE,5,10,510
IMmotion150,ABCB10P4,0.799177992489634,0.836849192552149,2.49059494179049,0,TRUE,FALSE,5,10,510
IMmotion150,ABCB11,1.66840064145238,0.861341480543092,3.82323028506134,0,TRUE,FALSE,6,10,610
IMmotion150,ABCB4,3.35005795887831,0.195420873193074,3.98596593526472,0,TRUE,FALSE,9,5,905
IMmotion150,ABCB5,2.32159422350089,0.753052897682987,3.82302839226609,0,TRUE,FALSE,7,10,710
IMmotion150,ABCB6,3.4846715818271,0.0915423046263561,3.71320513017932,0,TRUE,FALSE,9,3,903
IMmotion150,ABCB7,3.59718234683174,0.0400089534716897,3.72280123002108,0,TRUE,FALSE,10,1,1001
IMmotion150,ABCB8,3.24903290751401,0.0754593391944275,3.57410043243447,0,TRUE,FALSE,8,2,802
IMmotion150,ABCB9,2.95418651433083,0.150141486033592,3.5737864841795,0,TRUE,FALSE,8,5,805
IMmotion150,ABCC1,3.73577986331705,0.0553750730248543,3.87220506833096,0,TRUE,FALSE,10,1,1001
IMmotion150,ABCC10,3.38877650529296,0.065412234089324,3.52682826447436,0,TRUE,FALSE,9,2,902
IMmotion150,ABCC11,2.18374184626844,0.443789560353122,3.16702513404198,0,TRUE,FALSE,7,8,708
IMmotion150,ABCC12,0.598635671104956,0.771015752192305,2.41702328235355,0,TRUE,FALSE,5,10,510
IMmotion150,ABCC13,0.966380707068785,1.00576097314483,3.16810300910809,0,TRUE,FALSE,5,10,510
IMmotion150,ABCC2,3.72603930144017,0.218557451592195,4.06574711037935,0,TRUE,FALSE,10,6,1006
IMmotion150,ABCC3,3.7810485134426,0.136696894590212,3.99609794677199,0,TRUE,FALSE,10,4,1004
IMmotion150,ABCC4,3.6452920709261,0.0819372341135035,3.81909343693197,0,TRUE,FALSE,10,3,1003
IMmotion150,ABCC5,3.60280576828777,0.0601262144687897,3.75204252833419,0,TRUE,FALSE,10,2,1002
IMmotion150,ABCC5-AS1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,ABCC6,3.52193760908099,0.218545539164505,3.90259521981008,0,TRUE,FALSE,9,6,906
IMmotion150,ABCC6P1,3.09812440088139,0.497479594245499,3.69840793341746,0,TRUE,FALSE,8,8,808
IMmotion150,ABCC6P2,2.39729772623238,0.659366719328572,3.14878932773565,0,TRUE,FALSE,7,9,709
IMmotion150,ABCC8,2.39570272471508,0.669040570660419,3.57533459584385,0,TRUE,FALSE,7,9,709
IMmotion150,ABCC9,3.68689816055633,0.104051755300243,3.93048584577583,0,TRUE,FALSE,10,3,1003
IMmotion150,ABCD1,3.37470153794719,0.0736090828452832,3.647764171131,0,TRUE,FALSE,9,2,902
IMmotion150,ABCD1P2,0.0556873928741099,0.271815546096196,2.17337898630715,0,TRUE,FALSE,3,6,306
IMmotion150,ABCD1P3,0.0154589403936251,0.145796994272034,1.50954752944381,0,TRUE,FALSE,2,4,204
IMmotion150,ABCD1P4,0.0455064153404129,0.217079251886044,1.55578348865485,0,TRUE,FALSE,3,6,306
IMmotion150,ABCD1P5,0.1258234951149,0.364304615655291,1.75435689638241,0,TRUE,FALSE,4,7,407
IMmotion150,ABCD2,2.91289660178095,0.230341455515389,3.34894435718446,0,TRUE,FALSE,7,6,706
IMmotion150,ABCD3,3.76808845792568,0.0496156159151235,3.91936203635881,0,TRUE,FALSE,10,1,1001
IMmotion150,ABCD4,3.50395786386244,0.0537725503394891,3.65941770171709,0,TRUE,FALSE,9,1,901
IMmotion150,ABCE1,3.55712409264823,0.0537251441020088,3.69343693140465,0,TRUE,FALSE,10,1,1001
IMmotion150,ABCF1,3.63636798863019,0.0464868258304095,3.76462213237596,0,TRUE,FALSE,10,1,1001
IMmotion150,ABCF2,2.94949748003749,0.277112675661744,3.34601393077791,0,TRUE,FALSE,8,6,806
IMmotion150,ABCF2-H2BE1,3.50027252623242,0.0731504301885739,3.73485613443622,0,TRUE,FALSE,9,2,902
IMmotion150,ABCF2P1,1.62297769795573,0.533868265088267,2.47457793538955,0,TRUE,FALSE,6,8,608
IMmotion150,ABCF2P2,0.00633705078309013,0.0843089771914059,1.12165798860695,0,TRUE,FALSE,1,3,103
IMmotion150,ABCF3,3.57433313099754,0.0450290829722152,3.75231883197056,0,TRUE,FALSE,10,1,1001
IMmotion150,ABCG1,3.55612048142385,0.0857631498341894,3.7282454304949,0,TRUE,FALSE,10,3,1003
IMmotion150,ABCG2,3.2199146730106,0.165019036949609,3.59232155531668,0,TRUE,FALSE,8,5,805
IMmotion150,ABCG4,2.03784485814923,0.523589021800164,2.75665923798639,0,TRUE,FALSE,6,8,608
IMmotion150,ABCG5,0.940514621280371,1.03900083435615,3.77108692522582,0,TRUE,FALSE,5,10,510
IMmotion150,ABCG8,1.44026625518437,1.02106372322747,3.82196845490865,0,TRUE,FALSE,6,10,610
IMmotion150,ABHD1,2.1348345489028,0.513417887151132,2.98814988232674,0,TRUE,FALSE,7,8,708
IMmotion150,ABHD10,3.20617234816715,0.0778096278828665,3.42794873759632,0,TRUE,FALSE,8,2,802
IMmotion150,ABHD11,3.09256589488051,0.112611164017473,3.37935017321189,0,TRUE,FALSE,8,4,804
IMmotion150,ABHD11-AS1,0.0679633439846875,0.246800296414222,1.21565935067257,0,TRUE,FALSE,3,6,306
IMmotion150,ABHD12,3.66480123888235,0.0476285593009156,3.8056819179747,0,TRUE,FALSE,10,1,1001
IMmotion150,ABHD12B,0.772459762791063,0.813573304011501,3.4152623659605,0,TRUE,FALSE,5,10,510
IMmotion150,ABHD13,3.25423865252145,0.0724574813417147,3.4482756961867,0,TRUE,FALSE,8,2,802
IMmotion150,ABHD14A,2.79073825765293,0.16197543732546,3.13569839388199,0,TRUE,FALSE,7,5,705
IMmotion150,ABHD14A-ACY1,3.07589775914165,0.267476474619991,3.42163770658781,0,TRUE,FALSE,8,6,806
IMmotion150,ABHD14B,2.95566157622291,0.0848207673983431,3.18837326493723,0,TRUE,FALSE,8,3,803
IMmotion150,ABHD15,3.06296636184485,0.0840098682048949,3.23975894864025,0,TRUE,FALSE,8,3,803
IMmotion150,ABHD15-AS1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,ABHD16A,3.42236691210593,0.0486680629231574,3.52577402554283,0,TRUE,FALSE,9,1,901
IMmotion150,ABHD16B,0.147369067207021,0.3807045082316,1.83057922237903,0,TRUE,FALSE,4,7,407
IMmotion150,ABHD17A,3.37083155240794,0.0564529084066172,3.48516802292274,0,TRUE,FALSE,9,1,901
IMmotion150,ABHD17AP1,1.92728673641925,0.477845552169744,2.96541471122529,0,TRUE,FALSE,6,8,608
IMmotion150,ABHD17AP3,0.935020989469175,0.7220656174911,2.76838803644456,0,TRUE,FALSE,5,9,509
IMmotion150,ABHD17AP4,0.335302690947964,0.59201521524357,2.34430795867343,0,TRUE,FALSE,5,9,509
IMmotion150,ABHD17AP5,0.854256520979426,0.800187842127978,2.70307727378681,0,TRUE,FALSE,5,10,510
IMmotion150,ABHD17AP6,0.653205035675288,0.786064031492993,2.63613710219466,0,TRUE,FALSE,5,10,510
IMmotion150,ABHD17AP7,0,0,0,0,FALSE,FALSE,,,
IMmotion150,ABHD17AP8,0.00462296596693461,0.0615045619175043,0.818264976147426,0,TRUE,FALSE,1,2,102
IMmotion150,ABHD17AP9,0.0180525120807735,0.138450548975158,1.18602757879514,0,TRUE,FALSE,2,4,204
IMmotion150,ABHD17B,3.25925050532448,0.0663734417711661,3.44518553882832,0,TRUE,FALSE,8,2,802
IMmotion150,ABHD17C,2.83514570413105,0.171145078640726,3.22110498639475,0,TRUE,FALSE,7,5,705
IMmotion150,ABHD18,3.36270203857921,0.0610173764645747,3.59148395999458,0,TRUE,FALSE,9,2,902
IMmotion150,ABHD2,3.53844552768675,0.0618825708358056,3.7631228270484,0,TRUE,FALSE,10,2,1002
IMmotion150,ABHD3,3.18775970589676,0.0920943585883036,3.43633057654275,0,TRUE,FALSE,8,3,803
IMmotion150,ABHD4,3.2527173053467,0.0745672496985122,3.46621354875464,0,TRUE,FALSE,8,2,802
IMmotion150,ABHD5,3.37969272341578,0.0807667523634653,3.79985113281673,0,TRUE,FALSE,9,3,903
IMmotion150,ABHD6,3.17305763161344,0.134434183659608,3.54200005112296,0,TRUE,FALSE,8,4,804
IMmotion150,ABHD8,2.77253024269095,0.135379386396329,3.10817907161445,0,TRUE,FALSE,7,4,704
IMmotion150,ABI1,3.60683512511007,0.0413846210522406,3.72929062531472,0,TRUE,FALSE,10,1,1001
IMmotion150,ABI1P1,0.00419679590626754,0.0558347380271362,0.742832875409354,0,TRUE,FALSE,1,1,101
IMmotion150,ABI2,3.42357745698417,0.0520116893795338,3.55770082326762,0,TRUE,FALSE,9,1,901
IMmotion150,ABI3,3.01724241782929,0.130212729773286,3.32915967185608,0,TRUE,FALSE,8,4,804
IMmotion150,ABI3BP,3.77380253790414,0.174140465326518,4.22142381944743,0,TRUE,FALSE,10,5,1005
IMmotion150,ABITRAM,3.0786518569772,0.0767172182038332,3.3305457076098,0,TRUE,FALSE,8,2,802
IMmotion150,ABITRAMP1,0.368944500664121,0.620590366510149,2.50414185471341,0,TRUE,FALSE,5,9,509
IMmotion150,ABL1,3.57771198382245,0.0526892688111833,3.74269696669654,0,TRUE,FALSE,10,1,1001
IMmotion150,ABL2,3.59978052515255,0.0593027937736173,3.78956566838508,0,TRUE,FALSE,10,2,1002
IMmotion150,ABLIM1,3.65764478426355,0.0726792391820637,3.81997160264349,0,TRUE,FALSE,10,2,1002
IMmotion150,ABLIM2,3.10423953536384,0.171984439493118,3.51988157962831,0,TRUE,FALSE,8,5,805
IMmotion150,ABLIM3,3.6629108245886,0.140023940491456,3.91875388708404,0,TRUE,FALSE,10,4,1004
IMmotion150,ABO,2.64877482419041,0.453518145513305,3.57331730240013,0,TRUE,FALSE,7,8,708
IMmotion150,ABR,3.59856147649032,0.0821052638852511,3.92039505060198,0,TRUE,FALSE,10,3,1003
IMmotion150,ABRA,0.832199543850511,0.941521794805425,3.42030878892683,0,TRUE,FALSE,5,10,510
IMmotion150,ABRACL,3.00257472417783,0.103956007789059,3.28124778295105,0,TRUE,FALSE,8,3,803
IMmotion150,ABRAXAS1,3.27352839742565,0.0937516238476914,3.50622172181204,0,TRUE,FALSE,8,3,803
IMmotion150,ABRAXAS2,3.37404805671094,0.0431355337518293,3.47001033928967,0,TRUE,FALSE,9,1,901
IMmotion150,ABT1,2.99333726964593,0.240318672611525,3.18336744529813,0,TRUE,FALSE,8,6,806
IMmotion150,ABT1P1,0.0752300232481352,0.282921346075952,1.37220160990434,0,TRUE,FALSE,3,6,306
IMmotion150,ABTB1,3.31279497192381,0.0796812765679179,3.48936405549695,0,TRUE,FALSE,9,3,903
IMmotion150,ABTB2,3.15578092105676,0.165470243836567,3.46941440582444,0,TRUE,FALSE,8,5,805
IMmotion150,AC000032.1,0.147959753638714,0.476775000182496,2.38340471434793,0,TRUE,FALSE,4,8,408
IMmotion150,AC000035.1,0.0371205893267442,0.19032768870956,1.43613672247325,0,TRUE,FALSE,2,5,205
IMmotion150,AC000036.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000041.1,3.18059954893539,0.117852767412756,3.45526604649072,0,TRUE,FALSE,8,4,804
IMmotion150,AC000050.1,0.0287508613908645,0.154669245922885,0.938840480186695,0,TRUE,FALSE,2,5,205
IMmotion150,AC000058.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000061.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000065.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000065.2,0.350855234219182,0.544244146344415,1.83858074645872,0,TRUE,FALSE,5,8,508
IMmotion150,AC000067.1,0.0125622156593579,0.118404824689527,1.21991497886804,0,TRUE,FALSE,2,4,204
IMmotion150,AC000068.1,0.0273216508125795,0.162813772204239,1.11797809387589,0,TRUE,FALSE,2,5,205
IMmotion150,AC000068.2,0.819161745188313,0.694307174517989,2.15792165919893,0,TRUE,FALSE,5,9,509
IMmotion150,AC000068.3,0.0147970894466596,0.115437729994678,1.08355007705934,0,TRUE,FALSE,2,4,204
IMmotion150,AC000072.1,0.110034824351921,0.342379545713718,2.0027380531859,0,TRUE,FALSE,3,7,307
IMmotion150,AC000077.1,0.0194483772508444,0.155020853666023,1.60051743494534,0,TRUE,FALSE,2,5,205
IMmotion150,AC000078.1,0.00815079852761775,0.0766094079420167,0.766201995177144,0,TRUE,FALSE,1,2,102
IMmotion150,AC000081.1,0.0261081913483871,0.156008609494225,1.12165798860695,0,TRUE,FALSE,2,5,205
IMmotion150,AC000081.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000082.1,0.0241761226416348,0.142305112814906,0.88417855302195,0,TRUE,FALSE,2,4,204
IMmotion150,AC000085.1,0.0150421875275024,0.117084878786615,1.06168453779428,0,TRUE,FALSE,2,4,204
IMmotion150,AC000089.1,2.85706969708374,0.247171457425871,3.37806036006712,0,TRUE,FALSE,7,6,706
IMmotion150,AC000093.1,3.06084346963915,0.284335952387268,3.44691549417304,0,TRUE,FALSE,8,6,806
IMmotion150,AC000095.1,2.63939733727362,0.453450491066718,3.44749948764677,0,TRUE,FALSE,7,8,708
IMmotion150,AC000095.2,0.246546281957199,0.607045562022148,2.24438274071968,0,TRUE,FALSE,4,9,409
IMmotion150,AC000111.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000111.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000113.1,0.00515966981450778,0.0686449421972913,0.913261557167876,0,TRUE,FALSE,1,2,102
IMmotion150,AC000120.1,0.532404191923062,0.592842672793566,1.90124028188048,0,TRUE,FALSE,5,9,509
IMmotion150,AC000120.2,0.23044056757175,0.502388138331293,1.9424904579725,0,TRUE,FALSE,4,8,408
IMmotion150,AC000120.3,3.53567174993634,0.271786643582893,3.71216284252925,0,TRUE,FALSE,10,6,1006
IMmotion150,AC000123.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000123.2,0.180790103361364,0.387428259485124,1.45921418666601,0,TRUE,FALSE,4,7,407
IMmotion150,AC000123.3,1.45961740669654,0.678970856727077,2.68945970419675,0,TRUE,FALSE,6,9,609
IMmotion150,AC000124.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000362.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000367.1,0.139127381445232,0.352755569236409,1.45390997656063,0,TRUE,FALSE,4,7,407
IMmotion150,AC000372.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC000374.1,0.011130632900198,0.105113432503176,1.09871188384415,0,TRUE,FALSE,1,3,103
IMmotion150,AC000403.1,0.0908790166331127,0.284137941605329,1.30544587878293,0,TRUE,FALSE,3,6,306
IMmotion150,AC001226.1,0.0272489154685977,0.162844654630398,1.10956964872432,0,TRUE,FALSE,2,5,205
IMmotion150,AC001226.2,2.08970304044116,0.76271867816848,3.1370042634811,0,TRUE,FALSE,7,10,710
IMmotion150,AC002044.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002044.2,0.353953596424602,0.542811941179624,1.88035468613816,0,TRUE,FALSE,5,8,508
IMmotion150,AC002044.3,0.300818766009955,0.492893857371425,1.68762491503267,0,TRUE,FALSE,4,8,408
IMmotion150,AC002056.1,2.46992130535379,0.294889653456489,2.81906837217226,0,TRUE,FALSE,7,6,706
IMmotion150,AC002056.2,0.0267936948605041,0.187863580536634,1.84316883521067,0,TRUE,FALSE,2,5,205
IMmotion150,AC002057.1,0.228241900659938,0.606011789907554,2.55145800762,0,TRUE,FALSE,4,9,409
IMmotion150,AC002057.2,0.0139917538153896,0.107000433931316,0.882771028942621,0,TRUE,FALSE,2,4,204
IMmotion150,AC002059.1,0.0102258441966359,0.096030433768116,0.947114350814054,0,TRUE,FALSE,1,3,103
IMmotion150,AC002059.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002059.3,0.144169778851832,0.368640584413669,1.70078559230102,0,TRUE,FALSE,4,7,407
IMmotion150,AC002064.1,0.0476496685309839,0.209773131181066,1.16732434686276,0,TRUE,FALSE,3,5,305
IMmotion150,AC002064.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002064.3,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002066.1,0.0491152341031955,0.219033367359779,1.50954752944381,0,TRUE,FALSE,3,6,306
IMmotion150,AC002069.1,0.0138981723051138,0.132772864174993,1.46566438381862,0,TRUE,FALSE,2,4,204
IMmotion150,AC002069.2,0.0038334768244508,0.0510010920251464,0.678525397927791,0,TRUE,FALSE,1,1,101
IMmotion150,AC002069.3,0.0352419114597407,0.213210288855062,1.80523985812662,0,TRUE,FALSE,2,5,205
IMmotion150,AC002069.4,0.00612526460448914,0.0814913453446211,1.08417183499458,0,TRUE,FALSE,1,3,103
IMmotion150,AC002070.1,0.105890728807152,0.302317915544439,1.25947697164811,0,TRUE,FALSE,3,6,306
IMmotion150,AC002072.1,0.0216540355100347,0.167112187127292,1.45577973928867,0,TRUE,FALSE,2,5,205
IMmotion150,AC002074.1,0.0231648413982779,0.156293489034439,1.36907080482315,0,TRUE,FALSE,2,5,205
IMmotion150,AC002074.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002075.1,0.181851633896015,0.419693303340196,1.80903806777482,0,TRUE,FALSE,4,7,407
IMmotion150,AC002075.2,1.23618130133677,0.666809883489888,2.38188970298386,0,TRUE,FALSE,6,9,609
IMmotion150,AC002076.1,0.0384544218241601,0.198572954281187,1.43299471292754,0,TRUE,FALSE,3,5,305
IMmotion150,AC002090.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002091.1,0.0139122587959678,0.106259328694038,0.831333089301656,0,TRUE,FALSE,2,4,204
IMmotion150,AC002091.2,0.014920430658095,0.114152555679556,0.947114350814054,0,TRUE,FALSE,2,4,204
IMmotion150,AC002094.1,2.62960331077226,0.631182104378763,3.02166559828621,0,TRUE,FALSE,7,9,709
IMmotion150,AC002094.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002094.3,0.0664307259701147,0.31891155461301,2.25367171704156,0,TRUE,FALSE,3,7,307
IMmotion150,AC002094.4,0.0245583462045489,0.144665437307987,0.947114350814054,0,TRUE,FALSE,2,4,204
IMmotion150,AC002094.5,0.00644533040491409,0.085749543864946,1.14082348166979,0,TRUE,FALSE,1,3,103
IMmotion150,AC002101.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002115.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002116.1,0.02341859539801,0.220771971988643,2.27805398642476,0,TRUE,FALSE,2,6,206
IMmotion150,AC002116.2,2.38104593689023,0.359380803417808,2.85330107722186,0,TRUE,FALSE,7,7,707
IMmotion150,AC002127.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002128.1,0.103236956775844,0.317243812174078,1.68253447427806,0,TRUE,FALSE,3,7,307
IMmotion150,AC002128.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002306.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002310.1,0.242699279671276,0.451987530720056,1.65860492356488,0,TRUE,FALSE,4,8,408
IMmotion150,AC002310.2,0.723053971582562,0.6830608485203,2.07360214830306,0,TRUE,FALSE,5,9,509
IMmotion150,AC002310.3,0.922820436267697,0.697324863711182,2.06429857061937,0,TRUE,FALSE,5,9,509
IMmotion150,AC002310.4,0.296930320636481,0.885460018560474,3.10801505633461,0,TRUE,FALSE,4,10,410
IMmotion150,AC002310.5,0.0137894740787266,0.106351552493748,0.902297338239806,0,TRUE,FALSE,2,4,204
IMmotion150,AC002331.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002347.1,0.0254093955699613,0.153070515236223,1.25947697164811,0,TRUE,FALSE,2,5,205
IMmotion150,AC002347.2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002350.1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,AC002350.2,1.60812234511524,0.601181111577863,2.61777644948881,0,TRUE,FALSE,6,9,609
IMmotion150,AC002351.1,0.0201117702375407,0.156647284479909,1.51495209187376,0,TRUE,FALSE,2,5,205
IMmotion150,AC002368.1,0,0,0,0,FALSE,FALSE,,,
