dataset,random_set_id,genes,HR_int,beta_int,p_value,direction_supportive,notes
IMmotion150,75,CD3E;CSMD2;LILRA2;AC104389.6;SECTM1,0.685597368102054,,0.0596983904120479,TRUE,""
IMmotion150,76,CD3D;RARRES1;OASL;DUOXA1;RPS20P14,0.746876076451494,,0.106189209396164,TRUE,""
IMmotion150,77,SRPX2;AP002373.1;NBL1;LINC01235;GTSE1,0.86712792620081,,0.509569620313965,TRUE,""
IMmotion150,78,CSRP2;FLT3;NAP1L4P1;WBP1P1;ADRB2,0.804568753308676,,0.246005792313249,TRUE,""
IMmotion150,79,KIF23;APOL4;CA11;AC116351.1;NUPR1,0.970527070242768,,0.87687657273597,TRUE,""
IMmotion150,80,SCIN;C4orf47;MTHFS;ZNF705G;AC004890.2,1.1712192113883,,0.37958714757266,FALSE,""
IMmotion150,81,MAP2;PRRX1;HLA-DOA;EFCAB10;ZNF257,1.08858338527956,,0.621134745820629,FALSE,""
IMmotion150,82,CCL5;STEAP1;LIMS2;UROC1;ZDHHC23,0.920431633202897,,0.662174662163135,TRUE,""
IMmotion150,83,MYOM1;HOMER2;EDA;IL12B;CCR2,0.801602783048156,,0.25942087456237,TRUE,""
IMmotion150,84,PCDHB8;FAM86EP;CASZ1;CHAT;DHFR2,0.825908233463751,,0.497149082351296,TRUE,""
IMmotion150,85,CARD11;CFAP94;ST6GALNAC6;NKAIN4;H3C3,0.753143266026347,,0.174534594079249,TRUE,""
IMmotion150,86,SNORD116-20;AP002373.1;PRELID3A;SYT15;SNORD67,0.944658752001857,,0.756265968715085,TRUE,""
IMmotion150,87,CD163L1;B4GALNT3;PRELID3A;MS4A8;FAM174B,0.995707615387436,,0.984046991361816,TRUE,""
IMmotion150,88,PCDHB9;ZFHX2;ZWINT;AC073261.1;EYA2,0.98462093737711,,0.939481570727579,TRUE,""
IMmotion150,89,MXRA7;ZNF665;ADAMTS5;PSCA;FAHD2B,1.32484652834106,,0.189703212290896,FALSE,""
IMmotion150,90,PLA2G7;ULBP2;FZD7;PIANP;AGBL2,0.966500085502786,,0.866542045717663,TRUE,""
IMmotion150,91,SCARNA4;ABCF2;MROH7;LRRC9;RAG1,0.791752805004112,,0.262630993394096,TRUE,""
IMmotion150,92,PHGDH;DEPDC7;GMPR;SNORD36A;SCD5,0.91127773311637,,0.656362409913589,TRUE,""
